URL, created date, expires date, num changes, wayback URLs
riverscrossing.church,2015-01-27,2018-01-27,1,https://web.archive.org/web/20180804034149/riverscrossing.church;
riverscrossing.live,2015-10-30,2019-10-30,1,https://web.archive.org/web/20180809041259/riverscrossing.live;
riverscrossing.online,2016-03-27,2020-03-27,1,https://web.archive.org/web/20180810085822/riverscrossing.online;
sciencek9.com,2015-02-10,2019-02-10,15,https://web.archive.org/web/20151001202815/sciencek9.com;https://web.archive.org/web/20160112001752/sciencek9.com;https://web.archive.org/web/20160112124736/sciencek9.com;https://web.archive.org/web/20160113194616/sciencek9.com;https://web.archive.org/web/20160314020603/sciencek9.com;https://web.archive.org/web/20160323203016/sciencek9.com;https://web.archive.org/web/20160501064147/sciencek9.com;https://web.archive.org/web/20160801041432/sciencek9.com;https://web.archive.org/web/20161014061831/sciencek9.com;https://web.archive.org/web/20161202125147/sciencek9.com;https://web.archive.org/web/20170709171835/sciencek9.com;https://web.archive.org/web/20170719031234/sciencek9.com;https://web.archive.org/web/20170930001951/sciencek9.com;https://web.archive.org/web/20180118052552/sciencek9.com;https://web.archive.org/web/20180307193451/sciencek9.com;
sherriminhinnick.com,2012-11-01,2018-11-01,15,https://web.archive.org/web/20130704034323/sherriminhinnick.com;https://web.archive.org/web/20141218094210/sherriminhinnick.com;https://web.archive.org/web/20160110075613/sherriminhinnick.com;https://web.archive.org/web/20160304071246/sherriminhinnick.com;https://web.archive.org/web/20160305195010/sherriminhinnick.com;https://web.archive.org/web/20160611061913/sherriminhinnick.com;https://web.archive.org/web/20161006021130/sherriminhinnick.com;https://web.archive.org/web/20180107042936/sherriminhinnick.com;https://web.archive.org/web/20180107194440/sherriminhinnick.com;https://web.archive.org/web/20180411083733/sherriminhinnick.com;https://web.archive.org/web/20180413073522/sherriminhinnick.com;https://web.archive.org/web/20180514141716/sherriminhinnick.com;https://web.archive.org/web/20180702122054/sherriminhinnick.com;https://web.archive.org/web/20180825235820/sherriminhinnick.com;https://web.archive.org/web/20181229054923/sherriminhinnick.com;
soundproductionsdj.com,2004-07-01,2019-07-01,20,https://web.archive.org/web/20040714045529/soundproductionsdj.com;https://web.archive.org/web/20040903004458/soundproductionsdj.com;https://web.archive.org/web/20040924071314/soundproductionsdj.com;https://web.archive.org/web/20041207004329/soundproductionsdj.com;https://web.archive.org/web/20050217004705/soundproductionsdj.com;https://web.archive.org/web/20050308161611/soundproductionsdj.com;https://web.archive.org/web/20050703024928/soundproductionsdj.com;https://web.archive.org/web/20050829220742/soundproductionsdj.com;https://web.archive.org/web/20070104023756/soundproductionsdj.com;https://web.archive.org/web/20070320021504/soundproductionsdj.com;https://web.archive.org/web/20120217183303/soundproductionsdj.com;https://web.archive.org/web/20161001140924/soundproductionsdj.com;https://web.archive.org/web/20161002191414/soundproductionsdj.com;https://web.archive.org/web/20161010104952/soundproductionsdj.com;https://web.archive.org/web/20161107062857/soundproductionsdj.com;https://web.archive.org/web/20170515230900/soundproductionsdj.com;https://web.archive.org/web/20170712114109/soundproductionsdj.com;https://web.archive.org/web/20171021012626/soundproductionsdj.com;https://web.archive.org/web/20180630114441/soundproductionsdj.com;https://web.archive.org/web/20180827114512/soundproductionsdj.com;
southernohioproperties.com,2011-06-10,2022-06-10,44,https://web.archive.org/web/20130706051648/southernohioproperties.com;https://web.archive.org/web/20130829144832/southernohioproperties.com;https://web.archive.org/web/20130917005713/southernohioproperties.com;https://web.archive.org/web/20131004031957/southernohioproperties.com;https://web.archive.org/web/20140509015459/southernohioproperties.com;https://web.archive.org/web/20140713031734/southernohioproperties.com;https://web.archive.org/web/20140811180009/southernohioproperties.com;https://web.archive.org/web/20141008021430/southernohioproperties.com;https://web.archive.org/web/20141013010751/southernohioproperties.com;https://web.archive.org/web/20141218072942/southernohioproperties.com;https://web.archive.org/web/20150110192050/southernohioproperties.com;https://web.archive.org/web/20150212083615/southernohioproperties.com;https://web.archive.org/web/20150217031158/southernohioproperties.com;https://web.archive.org/web/20150321001750/southernohioproperties.com;https://web.archive.org/web/20150427095923/southernohioproperties.com;https://web.archive.org/web/20150906025251/southernohioproperties.com;https://web.archive.org/web/20151003034320/southernohioproperties.com;https://web.archive.org/web/20151026063757/southernohioproperties.com;https://web.archive.org/web/20151127152653/southernohioproperties.com;https://web.archive.org/web/20160109204313/southernohioproperties.com;https://web.archive.org/web/20160307184439/southernohioproperties.com;https://web.archive.org/web/20160605092829/southernohioproperties.com;https://web.archive.org/web/20160708032020/southernohioproperties.com;https://web.archive.org/web/20160709141313/southernohioproperties.com;https://web.archive.org/web/20160811150534/southernohioproperties.com;https://web.archive.org/web/20160923132149/southernohioproperties.com;https://web.archive.org/web/20161008191202/southernohioproperties.com;https://web.archive.org/web/20161202135912/southernohioproperties.com;https://web.archive.org/web/20170426172720/southernohioproperties.com;https://web.archive.org/web/20170602222245/southernohioproperties.com;https://web.archive.org/web/20170629035139/southernohioproperties.com;https://web.archive.org/web/20170701134338/southernohioproperties.com;https://web.archive.org/web/20170723035602/southernohioproperties.com;https://web.archive.org/web/20170919191747/southernohioproperties.com;https://web.archive.org/web/20171024043518/southernohioproperties.com;https://web.archive.org/web/20171228131223/southernohioproperties.com;https://web.archive.org/web/20180108202534/southernohioproperties.com;https://web.archive.org/web/20180318103210/southernohioproperties.com;https://web.archive.org/web/20180507014036/southernohioproperties.com;https://web.archive.org/web/20180609105651/southernohioproperties.com;https://web.archive.org/web/20180712013005/southernohioproperties.com;https://web.archive.org/web/20180805122509/southernohioproperties.com;https://web.archive.org/web/20181228164309/southernohioproperties.com;https://web.archive.org/web/20190122022058/southernohioproperties.com;
stylskiadvocare.com,2012-11-27,2013-11-27,0
sybilyork.com,2014-09-13,2020-09-13,1,https://web.archive.org/web/20180805221924/sybilyork.com;
topofmygame.net,2013-07-22,2018-07-22,0
trumpsmuslimban.org,2017-06-30,2018-06-30,1,https://web.archive.org/web/20180809155955/trumpsmuslimban.org;
type-tiques.com,2010-07-14,2019-04-29,2,https://web.archive.org/web/20130729161253/type-tiques.com;https://web.archive.org/web/20141218095406/type-tiques.com;
witheos.info,2015-10-15,2019-10-15,1,https://web.archive.org/web/20180809203334/witheos.info;
witheos.net,2015-10-15,2015-10-15,0
witheos.org,2015-10-15,2019-10-15,10,https://web.archive.org/web/20170512205442/witheos.org;https://web.archive.org/web/20170521111444/witheos.org;https://web.archive.org/web/20170521111448/witheos.org;https://web.archive.org/web/20170614083656/witheos.org;https://web.archive.org/web/20170614083659/witheos.org;https://web.archive.org/web/20170614083703/witheos.org;https://web.archive.org/web/20180118052510/witheos.org;https://web.archive.org/web/20180420032315/witheos.org;https://web.archive.org/web/20180809155638/witheos.org;https://web.archive.org/web/20181109203841/witheos.org;
witheos.com,2015-10-15,2019-10-15,12,https://web.archive.org/web/20160902205102/witheos.com;https://web.archive.org/web/20160925174434/witheos.com;https://web.archive.org/web/20170129071551/witheos.com;https://web.archive.org/web/20171112092717/witheos.com;https://web.archive.org/web/20171213225412/witheos.com;https://web.archive.org/web/20180113111430/witheos.com;https://web.archive.org/web/20180118141958/witheos.com;https://web.archive.org/web/20180331161440/witheos.com;https://web.archive.org/web/20180409200921/witheos.com;https://web.archive.org/web/20180413052250/witheos.com;https://web.archive.org/web/20180824195247/witheos.com;https://web.archive.org/web/20181205012330/witheos.com;
you2can.help,2016-07-24,2018-07-24,1,https://web.archive.org/web/20180808174536/you2can.help;
altioratax.com,2014-09-16,2018-09-16,1,https://web.archive.org/web/20180805150059/altioratax.com;
altiorawealth.com,2014-09-11,2018-09-11,1,https://web.archive.org/web/20180805082148/altiorawealth.com;
altiorawealthmanagement.com,2014-09-16,2018-09-16,1,https://web.archive.org/web/20180807063110/altiorawealthmanagement.com;
altitrack.us,2009-04-06,2020-04-05,10,https://web.archive.org/web/20120624204815/altitrack.us;https://web.archive.org/web/20130512193123/altitrack.us;https://web.archive.org/web/20140101052533/altitrack.us;https://web.archive.org/web/20140517014805/altitrack.us;https://web.archive.org/web/20141216193251/altitrack.us;https://web.archive.org/web/20150801050007/altitrack.us;https://web.archive.org/web/20160110065432/altitrack.us;https://web.archive.org/web/20160313103640/altitrack.us;https://web.archive.org/web/20161003015634/altitrack.us;https://web.archive.org/web/20170626105447/altitrack.us;
alvinbledsoe.com,2009-10-29,2018-10-29,5,https://web.archive.org/web/20110207201326/alvinbledsoe.com;https://web.archive.org/web/20130522145801/alvinbledsoe.com;https://web.archive.org/web/20160110123336/alvinbledsoe.com;https://web.archive.org/web/20170612132222/alvinbledsoe.com;https://web.archive.org/web/20180808214923/alvinbledsoe.com;
ambassadorsantiques.com,2013-03-26,2019-03-26,7,https://web.archive.org/web/20040519212732/ambassadorsantiques.com;https://web.archive.org/web/20130526124549/ambassadorsantiques.com;https://web.archive.org/web/20140517004611/ambassadorsantiques.com;https://web.archive.org/web/20150801041913/ambassadorsantiques.com;https://web.archive.org/web/20160110001216/ambassadorsantiques.com;https://web.archive.org/web/20160827101420/ambassadorsantiques.com;https://web.archive.org/web/20180413201249/ambassadorsantiques.com;
americanheritagechristianchurch.com,2015-10-22,2019-10-22,1,https://web.archive.org/web/20180805122142/americanheritagechristianchurch.com;
americanmadeproductfinder.com,2010-10-21,2018-11-19,1,https://web.archive.org/web/20180805060006/americanmadeproductfinder.com;
amherstmanor.com,2000-06-12,2020-06-12,15,https://web.archive.org/web/20010519050956/amherstmanor.com;https://web.archive.org/web/20010722053213/amherstmanor.com;https://web.archive.org/web/20020124072734/amherstmanor.com;https://web.archive.org/web/20020329091024/amherstmanor.com;https://web.archive.org/web/20020526132756/amherstmanor.com;https://web.archive.org/web/20020924055856/amherstmanor.com;https://web.archive.org/web/20021129021122/amherstmanor.com;https://web.archive.org/web/20030321033931/amherstmanor.com;https://web.archive.org/web/20030612170630/amherstmanor.com;https://web.archive.org/web/20040323013716/amherstmanor.com;https://web.archive.org/web/20040520031516/amherstmanor.com;https://web.archive.org/web/20110208014303/amherstmanor.com;https://web.archive.org/web/20140517001500/amherstmanor.com;https://web.archive.org/web/20161003061254/amherstmanor.com;https://web.archive.org/web/20170518083307/amherstmanor.com;
amyoblak.com,2005-07-21,2018-07-21,6,https://web.archive.org/web/20100205024254/amyoblak.com;https://web.archive.org/web/20100921045619/amyoblak.com;https://web.archive.org/web/20130518150352/amyoblak.com;https://web.archive.org/web/20131210054836/amyoblak.com;https://web.archive.org/web/20140517011242/amyoblak.com;https://web.archive.org/web/20170611125442/amyoblak.com;
anchorofhopelebanon.com,2009-08-19,2018-08-19,23,https://web.archive.org/web/20100128054844/anchorofhopelebanon.com;https://web.archive.org/web/20110208150644/anchorofhopelebanon.com;https://web.archive.org/web/20111028090012/anchorofhopelebanon.com;https://web.archive.org/web/20120521185251/anchorofhopelebanon.com;https://web.archive.org/web/20120628233657/anchorofhopelebanon.com;https://web.archive.org/web/20121018085631/anchorofhopelebanon.com;https://web.archive.org/web/20130224101720/anchorofhopelebanon.com;https://web.archive.org/web/20130523082138/anchorofhopelebanon.com;https://web.archive.org/web/20130731203711/anchorofhopelebanon.com;https://web.archive.org/web/20130817221515/anchorofhopelebanon.com;https://web.archive.org/web/20130901194318/anchorofhopelebanon.com;https://web.archive.org/web/20131004225404/anchorofhopelebanon.com;https://web.archive.org/web/20131106071145/anchorofhopelebanon.com;https://web.archive.org/web/20141218232953/anchorofhopelebanon.com;https://web.archive.org/web/20150323200225/anchorofhopelebanon.com;https://web.archive.org/web/20160207063842/anchorofhopelebanon.com;https://web.archive.org/web/20160331175853/anchorofhopelebanon.com;https://web.archive.org/web/20161022011903/anchorofhopelebanon.com;https://web.archive.org/web/20171004213326/anchorofhopelebanon.com;https://web.archive.org/web/20171016195438/anchorofhopelebanon.com;https://web.archive.org/web/20180419122312/anchorofhopelebanon.com;https://web.archive.org/web/20180830023230/anchorofhopelebanon.com;https://web.archive.org/web/20190107170450/anchorofhopelebanon.com;
andrewpolley.com,2017-09-06,2018-09-06,7,https://web.archive.org/web/20040323013318/andrewpolley.com;https://web.archive.org/web/20040328101312/andrewpolley.com;https://web.archive.org/web/20040401194011/andrewpolley.com;https://web.archive.org/web/20040825133951/andrewpolley.com;https://web.archive.org/web/20180110015234/andrewpolley.com;https://web.archive.org/web/20180807225839/andrewpolley.com;https://web.archive.org/web/20190102201303/andrewpolley.com;
andrewpurdin.com,2016-08-11,2018-08-11,3,https://web.archive.org/web/20180203101455/andrewpurdin.com;https://web.archive.org/web/20180807171338/andrewpurdin.com;https://web.archive.org/web/20181107031630/andrewpurdin.com;
animalconsumer.com,2016-03-10,2019-03-10,0
annamoons.net,2018-04-07,2019-04-07,0
annamoons.com,2016-05-16,2019-05-16,6,https://web.archive.org/web/20161001173244/annamoons.com;https://web.archive.org/web/20170616230055/annamoons.com;https://web.archive.org/web/20170923145244/annamoons.com;https://web.archive.org/web/20180321200909/annamoons.com;https://web.archive.org/web/20180805120303/annamoons.com;https://web.archive.org/web/20180819034144/annamoons.com;
anosyn.com,2013-03-07,2019-03-07,3,https://web.archive.org/web/20170422205837/anosyn.com;https://web.archive.org/web/20170911204338/anosyn.com;https://web.archive.org/web/20180805153024/anosyn.com;
ansberry.com,2005-03-06,2028-03-06,7,https://web.archive.org/web/20130524192737/ansberry.com;https://web.archive.org/web/20130820020056/ansberry.com;https://web.archive.org/web/20141218212950/ansberry.com;https://web.archive.org/web/20160117120559/ansberry.com;https://web.archive.org/web/20160325085736/ansberry.com;https://web.archive.org/web/20160729194226/ansberry.com;https://web.archive.org/web/20161014021405/ansberry.com;
anthonymrobertson.com,2014-02-01,2019-02-01,1,https://web.archive.org/web/20180805043356/anthonymrobertson.com;
antoninashachar.com,2015-03-18,2019-03-18,1,https://web.archive.org/web/20180804145453/antoninashachar.com;
anytimerehab.com,2016-09-28,2018-09-28,5,https://web.archive.org/web/20110210001544/anytimerehab.com;https://web.archive.org/web/20161002102727/anytimerehab.com;https://web.archive.org/web/20180118095624/anytimerehab.com;https://web.archive.org/web/20180807212831/anytimerehab.com;https://web.archive.org/web/20181113012526/anytimerehab.com;
apainterandhiswife.com,2004-07-08,2012-07-08,1,https://web.archive.org/web/20110210012130/apainterandhiswife.com;
apertureproduction.com,2016-01-06,2020-01-06,8,https://web.archive.org/web/20130504202112/apertureproduction.com;https://web.archive.org/web/20130723170230/apertureproduction.com;https://web.archive.org/web/20131230052834/apertureproduction.com;https://web.archive.org/web/20140516210252/apertureproduction.com;https://web.archive.org/web/20160109055038/apertureproduction.com;https://web.archive.org/web/20160306204127/apertureproduction.com;https://web.archive.org/web/20161001152559/apertureproduction.com;https://web.archive.org/web/20180109174200/apertureproduction.com;
appalachianpath.com,2016-12-21,2018-12-21,1,https://web.archive.org/web/20180807042647/appalachianpath.com;
aprilgardnerdoandassociates.com,2017-11-05,2018-11-05,1,https://web.archive.org/web/20180806115457/aprilgardnerdoandassociates.com;
aquariumartisans.net,2015-04-06,2019-04-06,0
aquariumstands.com,2002-05-15,2019-05-15,27,https://web.archive.org/web/20001206213800/aquariumstands.com;https://web.archive.org/web/20020721050407/aquariumstands.com;https://web.archive.org/web/20021121201425/aquariumstands.com;https://web.archive.org/web/20030128202703/aquariumstands.com;https://web.archive.org/web/20030325200346/aquariumstands.com;https://web.archive.org/web/20030421203856/aquariumstands.com;https://web.archive.org/web/20030523100348/aquariumstands.com;https://web.archive.org/web/20030723141141/aquariumstands.com;https://web.archive.org/web/20031215102957/aquariumstands.com;https://web.archive.org/web/20040211122945/aquariumstands.com;https://web.archive.org/web/20040406185850/aquariumstands.com;https://web.archive.org/web/20040612100129/aquariumstands.com;https://web.archive.org/web/20090719091649/aquariumstands.com;https://web.archive.org/web/20110926180612/aquariumstands.com;https://web.archive.org/web/20111028052226/aquariumstands.com;https://web.archive.org/web/20111128114625/aquariumstands.com;https://web.archive.org/web/20111229033200/aquariumstands.com;https://web.archive.org/web/20120131005741/aquariumstands.com;https://web.archive.org/web/20130524004150/aquariumstands.com;https://web.archive.org/web/20140516220253/aquariumstands.com;https://web.archive.org/web/20141216183627/aquariumstands.com;https://web.archive.org/web/20150801010113/aquariumstands.com;https://web.archive.org/web/20160109092248/aquariumstands.com;https://web.archive.org/web/20160312035430/aquariumstands.com;https://web.archive.org/web/20161001234150/aquariumstands.com;https://web.archive.org/web/20180109180052/aquariumstands.com;https://web.archive.org/web/20180805043217/aquariumstands.com;
aquasourceone.com,2014-06-11,2019-06-11,2,https://web.archive.org/web/20180203104124/aquasourceone.com;https://web.archive.org/web/20180203142402/aquasourceone.com;
ar15cheap.com,2014-06-20,2019-06-20,58,https://web.archive.org/web/20140623230845/ar15cheap.com;https://web.archive.org/web/20140625122441/ar15cheap.com;https://web.archive.org/web/20140729120444/ar15cheap.com;https://web.archive.org/web/20140826063847/ar15cheap.com;https://web.archive.org/web/20140919011739/ar15cheap.com;https://web.archive.org/web/20141101042009/ar15cheap.com;https://web.archive.org/web/20141216190717/ar15cheap.com;https://web.archive.org/web/20141220102344/ar15cheap.com;https://web.archive.org/web/20150103080705/ar15cheap.com;https://web.archive.org/web/20150112084500/ar15cheap.com;https://web.archive.org/web/20150201163140/ar15cheap.com;https://web.archive.org/web/20150218010615/ar15cheap.com;https://web.archive.org/web/20150301021702/ar15cheap.com;https://web.archive.org/web/20150315050514/ar15cheap.com;https://web.archive.org/web/20150329011626/ar15cheap.com;https://web.archive.org/web/20150426064408/ar15cheap.com;https://web.archive.org/web/20150614075424/ar15cheap.com;https://web.archive.org/web/20150703142010/ar15cheap.com;https://web.archive.org/web/20150718104557/ar15cheap.com;https://web.archive.org/web/20150810093141/ar15cheap.com;https://web.archive.org/web/20150828060239/ar15cheap.com;https://web.archive.org/web/20150909051927/ar15cheap.com;https://web.archive.org/web/20150921023833/ar15cheap.com;https://web.archive.org/web/20151001055703/ar15cheap.com;https://web.archive.org/web/20151012022644/ar15cheap.com;https://web.archive.org/web/20151022040637/ar15cheap.com;https://web.archive.org/web/20151101021612/ar15cheap.com;https://web.archive.org/web/20151113002554/ar15cheap.com;https://web.archive.org/web/20151121200701/ar15cheap.com;https://web.archive.org/web/20151201024020/ar15cheap.com;https://web.archive.org/web/20151211223449/ar15cheap.com;https://web.archive.org/web/20151223064856/ar15cheap.com;https://web.archive.org/web/20160105081843/ar15cheap.com;https://web.archive.org/web/20160109192001/ar15cheap.com;https://web.archive.org/web/20160119055854/ar15cheap.com;https://web.archive.org/web/20160308122825/ar15cheap.com;https://web.archive.org/web/20160510111742/ar15cheap.com;https://web.archive.org/web/20160530222850/ar15cheap.com;https://web.archive.org/web/20160623173516/ar15cheap.com;https://web.archive.org/web/20160707230825/ar15cheap.com;https://web.archive.org/web/20160726142115/ar15cheap.com;https://web.archive.org/web/20160824184914/ar15cheap.com;https://web.archive.org/web/20160925123150/ar15cheap.com;https://web.archive.org/web/20161015070821/ar15cheap.com;https://web.archive.org/web/20161022202622/ar15cheap.com;https://web.archive.org/web/20161027095357/ar15cheap.com;https://web.archive.org/web/20170228071610/ar15cheap.com;https://web.archive.org/web/20170426000241/ar15cheap.com;https://web.archive.org/web/20170515044915/ar15cheap.com;https://web.archive.org/web/20170718023601/ar15cheap.com;https://web.archive.org/web/20170729200828/ar15cheap.com;https://web.archive.org/web/20170912023155/ar15cheap.com;https://web.archive.org/web/20171231031428/ar15cheap.com;https://web.archive.org/web/20180131123528/ar15cheap.com;https://web.archive.org/web/20180319144531/ar15cheap.com;https://web.archive.org/web/20180522174142/ar15cheap.com;https://web.archive.org/web/20180621073213/ar15cheap.com;https://web.archive.org/web/20180723202230/ar15cheap.com;
arayofhopeservices.com,2016-04-07,2020-04-07,4,https://web.archive.org/web/20170519111343/arayofhopeservices.com;https://web.archive.org/web/20170629092122/arayofhopeservices.com;https://web.archive.org/web/20180110053751/arayofhopeservices.com;https://web.archive.org/web/20190110012504/arayofhopeservices.com;
arayofhopeservices.org,2016-04-07,2020-04-07,1,https://web.archive.org/web/20170519111343/arayofhopeservices.org;
arayofhopeservices.net,2016-04-07,2020-04-07,0
arcameraworks.com,2014-02-01,2019-02-01,10,https://web.archive.org/web/20150801041311/arcameraworks.com;https://web.archive.org/web/20151023052141/arcameraworks.com;https://web.archive.org/web/20160125082358/arcameraworks.com;https://web.archive.org/web/20160329061652/arcameraworks.com;https://web.archive.org/web/20160423215014/arcameraworks.com;https://web.archive.org/web/20161020014732/arcameraworks.com;https://web.archive.org/web/20161021084610/arcameraworks.com;https://web.archive.org/web/20180330115427/arcameraworks.com;https://web.archive.org/web/20180825212240/arcameraworks.com;https://web.archive.org/web/20181122042917/arcameraworks.com;
architecturalanimation.com,1999-03-23,2019-03-23,12,https://web.archive.org/web/20020718185707/architecturalanimation.com;https://web.archive.org/web/20020728042340/architecturalanimation.com;https://web.archive.org/web/20020921131517/architecturalanimation.com;https://web.archive.org/web/20030125150121/architecturalanimation.com;https://web.archive.org/web/20031005013330/architecturalanimation.com;https://web.archive.org/web/20040122230642/architecturalanimation.com;https://web.archive.org/web/20040324062837/architecturalanimation.com;https://web.archive.org/web/20040824205635/architecturalanimation.com;https://web.archive.org/web/20050206174538/architecturalanimation.com;https://web.archive.org/web/20110210083408/architecturalanimation.com;https://web.archive.org/web/20130523005359/architecturalanimation.com;https://web.archive.org/web/20140517015355/architecturalanimation.com;
arconamerica.com,2013-04-23,2014-04-23,3,https://web.archive.org/web/20130425035319/arconamerica.com;https://web.archive.org/web/20130427042500/arconamerica.com;https://web.archive.org/web/20140516225941/arconamerica.com;
arcweds.com,2011-04-16,2018-04-16,11,https://web.archive.org/web/20130405102934/arcweds.com;https://web.archive.org/web/20130405102935/arcweds.com;https://web.archive.org/web/20141219022424/arcweds.com;https://web.archive.org/web/20160216215352/arcweds.com;https://web.archive.org/web/20160324061300/arcweds.com;https://web.archive.org/web/20161023194319/arcweds.com;https://web.archive.org/web/20170924100802/arcweds.com;https://web.archive.org/web/20171010023308/arcweds.com;https://web.archive.org/web/20180424074951/arcweds.com;https://web.archive.org/web/20180807170537/arcweds.com;https://web.archive.org/web/20181110162458/arcweds.com;
areaprogresscouncil.com,2012-03-29,2022-03-29,4,https://web.archive.org/web/20130815185054/areaprogresscouncil.com;https://web.archive.org/web/20141216185145/areaprogresscouncil.com;https://web.archive.org/web/20150801011843/areaprogresscouncil.com;https://web.archive.org/web/20160312075633/areaprogresscouncil.com;
aretz.design,2016-06-29,2018-06-29,0
armorsealoh.com,2013-01-17,2020-01-03,2,https://web.archive.org/web/20180807083739/armorsealoh.com;https://web.archive.org/web/20180826180113/armorsealoh.com;
articorbs.com,2014-12-06,2018-12-06,1,https://web.archive.org/web/20180809062015/articorbs.com;
artoflebanon.org,2016-07-31,2018-07-31,4,https://web.archive.org/web/20170519123852/artoflebanon.org;https://web.archive.org/web/20180109191817/artoflebanon.org;https://web.archive.org/web/20180322201115/artoflebanon.org;https://web.archive.org/web/20180809110349/artoflebanon.org;
asccinci.com,2016-04-29,2021-04-29,7,https://web.archive.org/web/20110128085953/asccinci.com;https://web.archive.org/web/20130522104635/asccinci.com;https://web.archive.org/web/20130815010607/asccinci.com;https://web.archive.org/web/20161002142720/asccinci.com;https://web.archive.org/web/20170611161043/asccinci.com;https://web.archive.org/web/20180329161853/asccinci.com;https://web.archive.org/web/20180808114852/asccinci.com;
ashleyluthman.com,2015-02-20,2019-02-20,2,https://web.archive.org/web/20180808165931/ashleyluthman.com;https://web.archive.org/web/20180829191533/ashleyluthman.com;
ashleynicolelittle.com,2017-01-19,2019-01-19,1,https://web.archive.org/web/20180808142636/ashleynicolelittle.com;
askpanaman.com,2008-04-23,2018-04-23,1,https://web.archive.org/web/20110128104412/askpanaman.com;
associationmom.org,2017-05-07,2019-05-07,1,https://web.archive.org/web/20180809180512/associationmom.org;
associationmom.com,2017-05-07,2019-05-07,1,https://web.archive.org/web/20180806074240/associationmom.com;
assuredheritage.com,2011-07-22,2020-07-22,5,https://web.archive.org/web/20130504052913/assuredheritage.com;https://web.archive.org/web/20130504052915/assuredheritage.com;https://web.archive.org/web/20141218233725/assuredheritage.com;https://web.archive.org/web/20160109195702/assuredheritage.com;https://web.archive.org/web/20180806213924/assuredheritage.com;
atenderbeginning.com,2016-01-05,2020-01-05,27,https://web.archive.org/web/20010718195559/atenderbeginning.com;https://web.archive.org/web/20160109122102/atenderbeginning.com;https://web.archive.org/web/20160211144245/atenderbeginning.com;https://web.archive.org/web/20160211144245/atenderbeginning.com;https://web.archive.org/web/20160212210127/atenderbeginning.com;https://web.archive.org/web/20160305063940/atenderbeginning.com;https://web.archive.org/web/20160315070806/atenderbeginning.com;https://web.archive.org/web/20160415131110/atenderbeginning.com;https://web.archive.org/web/20160517021555/atenderbeginning.com;https://web.archive.org/web/20160518022653/atenderbeginning.com;https://web.archive.org/web/20160618171259/atenderbeginning.com;https://web.archive.org/web/20160719221216/atenderbeginning.com;https://web.archive.org/web/20161001202129/atenderbeginning.com;https://web.archive.org/web/20170603161740/atenderbeginning.com;https://web.archive.org/web/20170716140956/atenderbeginning.com;https://web.archive.org/web/20170816154227/atenderbeginning.com;https://web.archive.org/web/20170916190330/atenderbeginning.com;https://web.archive.org/web/20170920022607/atenderbeginning.com;https://web.archive.org/web/20170922213600/atenderbeginning.com;https://web.archive.org/web/20171017175549/atenderbeginning.com;https://web.archive.org/web/20171118192305/atenderbeginning.com;https://web.archive.org/web/20171221124611/atenderbeginning.com;https://web.archive.org/web/20180313143602/atenderbeginning.com;https://web.archive.org/web/20180805185429/atenderbeginning.com;https://web.archive.org/web/20180820152324/atenderbeginning.com;https://web.archive.org/web/20181111182456/atenderbeginning.com;https://web.archive.org/web/20181128091451/atenderbeginning.com;
athenaprime.com,2011-03-06,2020-03-06,2,https://web.archive.org/web/20130522092128/athenaprime.com;https://web.archive.org/web/20140517004227/athenaprime.com;
athomeinheels.com,2013-07-20,2018-07-20,2,https://web.archive.org/web/20170601120053/athomeinheels.com;https://web.archive.org/web/20180804231452/athomeinheels.com;
attractiveyou.com,2012-06-10,2018-06-10,17,https://web.archive.org/web/20030830023510/attractiveyou.com;https://web.archive.org/web/20030920065117/attractiveyou.com;https://web.archive.org/web/20031123045536/attractiveyou.com;https://web.archive.org/web/20031217034945/attractiveyou.com;https://web.archive.org/web/20040415104747/attractiveyou.com;https://web.archive.org/web/20051030004557/attractiveyou.com;https://web.archive.org/web/20051216050949/attractiveyou.com;https://web.archive.org/web/20110128163326/attractiveyou.com;https://web.archive.org/web/20130506072927/attractiveyou.com;https://web.archive.org/web/20140517020714/attractiveyou.com;https://web.archive.org/web/20141217033951/attractiveyou.com;https://web.archive.org/web/20150801055639/attractiveyou.com;https://web.archive.org/web/20160110133659/attractiveyou.com;https://web.archive.org/web/20170626171950/attractiveyou.com;https://web.archive.org/web/20170927080107/attractiveyou.com;https://web.archive.org/web/20180809000151/attractiveyou.com;https://web.archive.org/web/20181116115625/attractiveyou.com;
audiovideocabledeals.com,2013-04-03,2019-04-03,9,https://web.archive.org/web/20130416110458/audiovideocabledeals.com;https://web.archive.org/web/20130506223350/audiovideocabledeals.com;https://web.archive.org/web/20130507231834/audiovideocabledeals.com;https://web.archive.org/web/20140221060758/audiovideocabledeals.com;https://web.archive.org/web/20140516221727/audiovideocabledeals.com;https://web.archive.org/web/20160109060600/audiovideocabledeals.com;https://web.archive.org/web/20170701073734/audiovideocabledeals.com;https://web.archive.org/web/20180323024315/audiovideocabledeals.com;https://web.archive.org/web/20190319215153/audiovideocabledeals.com;
austinrreid.com,2010-09-05,2018-09-05,1,https://web.archive.org/web/20110128192242/austinrreid.com;
autocrossdigits.com,2017-02-12,2019-02-12,4,https://web.archive.org/web/20170814210948/autocrossdigits.com;https://web.archive.org/web/20180203181939/autocrossdigits.com;https://web.archive.org/web/20180827182255/autocrossdigits.com;https://web.archive.org/web/20190123025147/autocrossdigits.com;
