scrape_date ,post_code , hostName ,createdDate ,expiresDate ,companyName 
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,None
2019-04-30,45342,arclungdoctor.com,2009-08-18,2018-08-18,Fred Wagshul
2019-04-30,45342,arcphotographpro.com,2009-03-30,2019-03-30,dale clark associates
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,None
2019-04-30,45342,arrowridgeconsulting.com,2012-03-05,2022-03-05,Arrowridge Consulting
2019-04-30,45342,artdowney.com,2005-09-27,2019-09-27,ADAPT
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,None
2019-04-30,45342,arthurmurraydayton.com,1999-06-10,2020-06-10,ARTHUR MURRAY DAYTON
2019-04-30,45342,artisanstoneandbrick.com,2012-04-28,2019-04-28,coax internet services
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,None
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,None
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,None
2019-04-30,45342,askeoc.com,2011-06-15,2018-06-15,ExpeData LLC
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,None
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,None
2019-04-30,45342,asthq.us,2010-11-18,2019-11-17,AST
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,None
2019-04-30,45342,autoscrubber-parts.com,2012-07-03,2018-07-03,Floor Cleaning Equipment Parts LLC
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,None
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,None
2019-04-30,45342,avantecltd.com,2004-02-10,2022-02-10,LJB INC.
2019-04-30,45342,aviationsalesinc.com,1999-03-10,2022-03-10,Aviation Sales Inc.
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,None
2019-04-30,45342,azmanmeats.us,2017-08-01,2018-07-31,Agus
2019-04-30,45342,backpackinvestments.com,2016-12-14,2018-12-14,BackPackInvestments
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,None
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,None
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,None
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,None
2019-04-30,45342,bankruptcyohio.org,2011-02-22,2019-02-22,JTRB
2019-04-30,45342,bankruptcypracticeinstitute.com,2015-03-02,2019-03-02,BOLEN GROUP
2019-04-30,45342,bankwithfmnow.com,2016-06-13,2018-06-13,Farmers & Merchants Bank
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,None
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,None
2019-04-30,45342,basketball-invitational.com,2010-09-24,2018-09-24,Sports Image
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,None
2019-04-30,45342,baverlaw.com,2007-10-12,2018-10-12,john ebersole
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,None
2019-04-30,45342,beavercreekcarpetcleaning.com,2011-02-10,2019-08-31,Beavercreek Carpet Cleaning
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,None
2019-04-30,45342,bei-ocean.com,2006-10-18,2022-10-18,GEORGE WANG
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,None
2019-04-30,45342,bellavitamassage.com,2012-03-07,2018-03-07,Stephanie Swango
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,None
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,None
2019-04-30,45342,bellvaultmonument.com,2008-07-14,2020-09-20,Bell Vault and Monument
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,None
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,None
2019-04-30,45342,benefit-wizard.net,2012-04-09,2018-04-09,Think Patented
2019-04-30,45342,bengalhistory.com,2008-09-08,2018-09-08,couponjim
2019-04-30,45342,berlin6912.org,2008-05-30,2018-05-30,Phil
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,None
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,None
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,None
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,None
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,None
2019-04-30,45342,bettertaxsolutions.com,2008-01-04,2020-01-04,EUGENE MILOVANOV
2019-04-30,45342,bewilson.com,2014-03-09,2019-03-09,B.E WILSON
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,None
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,None
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,None
2019-04-30,45342,bicyclegloves.net,2016-01-01,2020-01-01,Swairah Web Solutions
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americanstudweld.com,2003-09-12,2018-09-12,Midwest Fasteners, Inc.
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,americassc.com,2014-03-19,2019-03-19,Teradata US, Inc.
2019-04-30,45342,amishasingh.com,2001-11-30,2020-06-02,Amy Business Solutions, LLC
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,antiqueprimitives.com,2002-02-17,2019-02-17,KEYWAYS, INC.
2019-04-30,45342,aocam.com,2012-01-20,2018-12-07,Divnick International, Inc.
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,aviationsalesinc.com,1999-03-10,2022-03-10,Aviation Sales, Inc.
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
